id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
5689,0363-QJVFX,2017-04-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Male,0,No,No,Yes,1
5690,8903-XEBGX,2019-12-01,,Month-to-month,Yes,Electronic check,55.3,108.65,DSL,No,No,No,No,No,Yes,Male,0,No,Yes,No,0
5691,8169-SAEJD,2014-05-01,,Two year,No,Credit card (automatic),56.55,3952.65,DSL,Yes,Yes,No,No,Yes,Yes,Male,1,Yes,No,No,0
5692,9840-DVNDC,2019-04-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),80.5,463.05,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
5693,1089-XZWHH,2018-02-01,,Two year,Yes,Mailed check,19.7,494.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5694,2325-WINES,2017-06-01,,One year,Yes,Credit card (automatic),104.05,3416.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
5695,6064-ZATLR,2017-11-01,,Two year,No,Bank transfer (automatic),52.85,1498.65,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,0
5696,3096-JRDSO,2017-09-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,1,Yes,No,Yes,1
5697,7824-PANSQ,2015-04-01,,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,Fiber optic,No,No,No,Yes,No,No,Male,0,No,No,Yes,0
5698,8042-JVNFH,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,71.35,71.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
5699,9648-BCHKM,2018-08-01,,Two year,Yes,Credit card (automatic),24.65,471.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
5700,2888-ADFAO,2016-03-01,,Two year,Yes,Bank transfer (automatic),21.3,1041.8,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5701,8707-HOEDG,2014-04-01,,Two year,Yes,Electronic check,110.2,7689.8,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
5702,3374-LXDEV,2018-09-01,2019-10-01,Month-to-month,No,Electronic check,89.4,1132.35,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,No,No,Yes,1
5703,4072-IPYLT,2017-02-01,,Month-to-month,No,Credit card (automatic),51.05,1815.0,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
5704,7167-PCEYD,2014-07-01,,Two year,Yes,Mailed check,19.8,1311.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5705,4936-YPJNK,2019-04-01,,Month-to-month,Yes,Mailed check,19.9,199.45,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5706,1580-BMCMR,2018-07-01,,Month-to-month,Yes,Electronic check,87.3,1637.3,Fiber optic,Yes,No,No,No,No,Yes,Male,1,No,No,No,0
5707,4817-KEQSP,2014-03-01,,Two year,No,Bank transfer (automatic),19.85,1326.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5708,6408-WHTEF,2014-02-01,,Two year,Yes,Mailed check,89.4,6376.55,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5709,9251-AWQGT,2016-02-01,,Two year,No,Mailed check,20.0,935.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5710,7989-VCQOH,2018-08-01,,Month-to-month,No,Electronic check,83.25,1611.15,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
5711,5049-GLYVG,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,20.6,20.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
5712,4199-QHJNM,2014-07-01,,Two year,No,Bank transfer (automatic),102.9,6989.7,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
5713,8882-TLVRW,2014-05-01,,Two year,No,Mailed check,39.1,2779.5,DSL,Yes,No,Yes,Yes,No,No,Male,0,Yes,Yes,No,0
5714,5883-GTGVD,2018-06-01,2020-01-01,Month-to-month,Yes,Electronic check,99.95,1931.75,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,1
5715,5135-GRQJV,2014-02-01,,Two year,Yes,Mailed check,114.5,8331.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
5716,2384-OVPSA,2016-12-01,,Two year,No,Mailed check,20.2,735.9,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,0
5717,1371-WEPDS,2016-10-01,,One year,No,Electronic check,55.8,2283.3,DSL,No,No,No,No,No,Yes,Male,1,Yes,No,No,0
5718,3580-GICBM,2015-01-01,,Two year,Yes,Mailed check,24.2,1445.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
5719,4817-QRJSX,2019-03-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,1
5720,9730-DRTMJ,2017-06-01,,One year,Yes,Credit card (automatic),72.8,2333.05,DSL,Yes,No,No,Yes,Yes,No,Male,0,Yes,No,Yes,0
5721,4686-UXDML,2018-05-01,,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
5722,3349-ANQNH,2015-03-01,,One year,Yes,Electronic check,99.5,5890.0,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
5723,2398-YPMUR,2018-09-01,2019-10-01,Month-to-month,Yes,Electronic check,70.15,916.75,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,1
5724,0932-YIXYU,2016-03-01,,Two year,No,Credit card (automatic),20.25,1029.8,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5725,7480-SPLEF,2014-05-01,,Two year,Yes,Bank transfer (automatic),26.0,1796.55,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
5726,7636-XUHWW,2019-12-01,,Month-to-month,Yes,Credit card (automatic),19.9,33.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5727,1431-CYWMH,2018-04-01,,Month-to-month,No,Bank transfer (automatic),19.05,454.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5728,5937-EORGB,2018-11-01,,Month-to-month,Yes,Electronic check,96.5,1392.25,Fiber optic,Yes,No,Yes,No,Yes,No,Male,1,Yes,No,Yes,0
5729,6349-JDHQP,2015-09-01,,Two year,No,Credit card (automatic),19.85,1049.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5730,5539-HIVAK,2017-10-01,,Month-to-month,No,Mailed check,25.7,734.6,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,Yes,0
5731,5847-MXBEO,2018-04-01,,One year,No,Mailed check,20.3,475.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5732,9985-MWVIX,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,70.15,70.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
5733,4583-PARNH,2018-10-01,,Month-to-month,Yes,Electronic check,91.55,1540.05,Fiber optic,No,No,Yes,Yes,No,Yes,Male,1,Yes,No,No,0
5734,1116-FRYVH,2016-02-01,,Two year,No,Mailed check,39.4,1978.65,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
5735,1421-HCERK,2017-08-01,,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,Yes,0
5736,9633-XQABV,2019-11-01,,Month-to-month,Yes,Electronic check,70.25,229.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5737,0716-BQNDX,2015-05-01,,Two year,No,Electronic check,93.75,5625.55,Fiber optic,Yes,No,No,Yes,No,Yes,Male,1,No,No,Yes,0
5738,1265-XTECC,2014-02-01,2019-10-01,One year,Yes,Credit card (automatic),96.55,6581.9,Fiber optic,Yes,Yes,No,No,No,Yes,Female,1,Yes,No,Yes,1
5739,1183-CANVH,2018-03-01,,One year,No,Bank transfer (automatic),60.0,1347.15,DSL,No,No,No,Yes,Yes,No,Female,0,Yes,No,No,0
5740,1972-XMUWV,2014-09-01,,Two year,Yes,Credit card (automatic),59.8,3808.2,DSL,No,No,No,Yes,Yes,No,Female,0,Yes,No,No,0
5741,8679-LZBMD,2016-06-01,,One year,Yes,Bank transfer (automatic),90.65,3974.15,Fiber optic,No,No,No,No,Yes,Yes,Male,0,Yes,No,No,0
5742,3407-JMJQQ,2014-03-01,,Two year,Yes,Bank transfer (automatic),109.0,7661.8,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
5743,6252-DFGTK,2017-01-01,,One year,No,Credit card (automatic),68.1,2479.25,DSL,Yes,No,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
5744,1539-LNKHM,2019-02-01,,Month-to-month,No,Mailed check,20.4,266.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5745,8645-KOMJQ,2014-05-01,,Two year,Yes,Bank transfer (automatic),81.95,5601.4,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5746,0289-IVARM,2017-03-01,,Month-to-month,No,Electronic check,60.55,1982.6,DSL,Yes,Yes,Yes,No,No,No,Female,0,No,No,No,0
5747,9761-XUJWD,2019-09-01,,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,DSL,No,Yes,No,Yes,No,Yes,Male,0,No,No,No,0
5748,4057-FKCZK,2015-04-01,,Two year,No,Bank transfer (automatic),82.5,4828.05,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,Yes,Yes,0
5749,4291-TPNFG,2014-02-01,,Two year,Yes,Bank transfer (automatic),82.3,5980.55,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,0
5750,6087-YPWHO,2014-02-01,,Two year,No,Mailed check,68.15,4808.7,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,No,Yes,0
5751,3090-QFUVD,2020-01-01,,Month-to-month,No,Credit card (automatic),20.3,20.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5752,2237-ZFSMY,2016-09-01,2019-12-01,One year,Yes,Electronic check,95.55,3692.85,Fiber optic,Yes,No,Yes,Yes,Yes,No,Female,0,No,No,No,1
5753,1722-LDZJS,2015-09-01,,One year,No,Credit card (automatic),20.2,1068.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
5754,1818-ESQMW,2017-11-01,,Month-to-month,Yes,Electronic check,89.2,2383.6,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,0
5755,4871-JTKJF,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,69.65,69.65,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
5756,1415-YFWLT,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,89.3,89.3,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,1
5757,7401-RUBNK,2018-08-01,,Month-to-month,No,Electronic check,74.8,1438.05,Fiber optic,Yes,No,No,No,No,No,Female,0,Yes,No,No,0
5758,0506-YLVKJ,2016-04-01,,Two year,Yes,Mailed check,20.2,917.45,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
5759,8661-BOYNW,2014-02-01,,Two year,Yes,Credit card (automatic),84.4,6096.45,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
5760,6711-VTNRE,2016-11-01,2019-11-01,Month-to-month,Yes,Electronic check,87.55,3078.1,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,1
5761,4815-GBTCD,2019-10-01,,Month-to-month,Yes,Electronic check,25.15,99.95,DSL,No,No,No,No,No,No,Female,0,Yes,No,No,0
5762,2805-AUFQN,2018-01-01,,Two year,No,Credit card (automatic),19.8,475.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5763,0980-PVMRC,2016-10-01,,Month-to-month,Yes,Electronic check,50.85,2036.55,DSL,No,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,No,0
5764,7233-DRTRF,2014-11-01,,Month-to-month,Yes,Electronic check,102.4,6444.05,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
5765,3500-RMZLT,2018-08-01,2019-11-01,Month-to-month,Yes,Mailed check,96.3,1426.75,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,1,No,No,No,1
5766,3873-NFTGI,2018-12-01,,Month-to-month,Yes,Credit card (automatic),55.5,767.55,DSL,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
5767,1162-ECVII,2014-02-01,,Two year,Yes,Bank transfer (automatic),109.75,7932.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
5768,7048-GXDAY,2016-11-01,,Month-to-month,Yes,Electronic check,106.4,4040.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,0
5769,8571-ZCMCX,2016-03-01,,Two year,Yes,Credit card (automatic),60.0,2768.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,0
5770,1169-WCVAK,2018-07-01,,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,Fiber optic,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,Yes,0
5771,4548-SDBKE,2019-06-01,2019-11-01,Month-to-month,Yes,Electronic check,85.2,474.8,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,1
5772,8066-POXGX,2018-11-01,2019-12-01,Month-to-month,Yes,Electronic check,35.1,446.1,DSL,No,No,No,No,No,Yes,Female,0,No,No,No,1
5773,7129-CAKJW,2018-09-01,,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,Yes,0
5774,8695-ARGXZ,2017-04-01,,Month-to-month,Yes,Electronic check,75.55,2425.4,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,0
5775,3570-YUEKJ,2016-08-01,,Month-to-month,Yes,Electronic check,49.55,2077.95,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
5776,4143-OOBWZ,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,81.3,416.3,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,No,Yes,1
5777,1555-HAPSU,2014-03-01,,Two year,No,Credit card (automatic),23.9,1663.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
5778,1697-NVVGY,2018-07-01,,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,DSL,Yes,No,Yes,No,Yes,No,Male,1,Yes,No,No,0
5779,7854-EKTJL,2019-08-01,2019-10-01,Month-to-month,Yes,Electronic check,19.6,35.85,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,1
5780,8464-EETCQ,2015-05-01,,Two year,No,Credit card (automatic),18.8,1094.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5781,2419-FSORS,2014-02-01,,Two year,Yes,Electronic check,108.4,7719.5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
5782,8132-YPVBX,2019-08-01,,Month-to-month,Yes,Mailed check,85.95,514.6,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,0
5783,9102-IAYHT,2018-05-01,2019-10-01,Month-to-month,Yes,Electronic check,85.45,1451.6,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,Yes,1
5784,6754-LZUKA,2015-01-01,,Two year,No,Bank transfer (automatic),80.9,4932.5,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
5785,3422-LYEPQ,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,71.0,71.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,1
5786,8099-MZPUJ,2016-02-01,,Two year,No,Credit card (automatic),111.8,5443.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
5787,0787-LHDYT,2018-10-01,,Month-to-month,Yes,Credit card (automatic),20.6,330.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5788,2642-DTVCO,2019-01-01,2019-10-01,Month-to-month,Yes,Electronic check,85.05,746.5,Fiber optic,No,No,No,No,No,Yes,Male,1,No,No,Yes,1
5789,0374-IOEGQ,2019-11-01,,Month-to-month,No,Electronic check,44.6,122.7,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
5790,4361-JEIVL,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,44.4,44.4,DSL,No,No,No,No,No,No,Male,0,No,Yes,No,1
5791,3197-NNYNB,2014-09-01,,Two year,No,Credit card (automatic),105.1,6631.85,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
5792,3396-DKDEL,2014-04-01,,Two year,Yes,Credit card (automatic),115.15,8250.0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
5793,1752-OZXFY,2015-02-01,,One year,Yes,Mailed check,59.8,3561.15,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,No,No,0
5794,9066-QRSDU,2014-05-01,,One year,Yes,Electronic check,26.3,1763.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
5795,9112-WSNPU,2017-03-01,,Month-to-month,No,Electronic check,70.55,2419.0,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,0
5796,9867-NNXLC,2018-04-01,,Month-to-month,Yes,Mailed check,20.05,470.2,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5797,5321-NTRKC,2014-08-01,,Two year,No,Bank transfer (automatic),79.85,5234.95,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
5798,1363-TXLSL,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,70.3,70.3,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,1
5799,9507-EXLTT,2019-09-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,No,1
5800,3161-GETRM,2017-04-01,,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,Fiber optic,No,No,Yes,No,No,Yes,Male,0,Yes,Yes,Yes,0
5801,0402-OAMEN,2014-02-01,,Two year,No,Bank transfer (automatic),24.45,1709.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
5802,6933-VLYFX,2017-07-01,,One year,No,Electronic check,59.95,1848.8,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
5803,6754-WKSHP,2017-08-01,,One year,No,Bank transfer (automatic),25.35,723.3,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,Yes,0
5804,9846-GKXAS,2019-03-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,No,1
5805,6017-PPLPX,2018-03-01,2019-11-01,Month-to-month,Yes,Electronic check,70.45,1470.95,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,1
5806,4976-LNFVV,2018-07-01,,Month-to-month,Yes,Credit card (automatic),34.3,577.15,DSL,No,Yes,Yes,No,No,No,Male,1,Yes,No,No,0
5807,5055-MGMGF,2014-09-01,,Month-to-month,Yes,Electronic check,105.05,6914.95,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
5808,4641-FROLU,2017-08-01,,Two year,No,Mailed check,19.3,602.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
5809,2862-JVEOY,2019-08-01,,One year,No,Mailed check,19.15,124.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5810,2969-QWUBZ,2019-12-01,,Month-to-month,No,Electronic check,51.4,96.8,DSL,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,0
5811,9822-BIIGN,2015-09-01,,Month-to-month,No,Electronic check,71.85,3827.9,DSL,Yes,No,No,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
5812,2077-MPJQO,2019-07-01,,Month-to-month,Yes,Electronic check,75.4,533.05,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,0
6001,1871-MOWRM,2018-12-01,2019-12-01,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Fiber optic,Yes,No,No,Yes,No,No,Male,0,Yes,No,No,1
6002,9714-EDSUC,2019-10-01,,Month-to-month,Yes,Mailed check,94.9,360.55,Fiber optic,Yes,Yes,No,Yes,No,Yes,Male,0,No,No,No,0
6003,2027-OAQQC,2016-04-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,DSL,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,1
6004,0282-NVSJS,2019-02-01,,Month-to-month,Yes,Mailed check,29.3,355.9,DSL,No,No,No,Yes,No,No,Female,1,Yes,Yes,No,0
6005,9090-SGQXL,2014-04-01,2019-12-01,Month-to-month,Yes,Electronic check,105.3,7299.65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
6006,6595-YGXIT,2017-10-01,2019-11-01,Month-to-month,Yes,Electronic check,88.95,2291.2,Fiber optic,No,Yes,No,No,Yes,No,Male,1,No,No,Yes,1
6007,7353-YOWFP,2019-07-01,,One year,No,Mailed check,20.25,129.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
6008,9835-ZIITK,2014-06-01,2019-12-01,One year,Yes,Electronic check,110.85,7491.75,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,1
6009,8008-ESFLK,2015-09-01,,One year,No,Electronic check,110.5,5835.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
6010,7537-CBQUZ,2014-11-01,,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,1,No,No,Yes,0
6011,1555-DJEQW,2013-12-01,2019-10-01,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,1
5813,1534-OULXE,2015-01-01,,One year,Yes,Bank transfer (automatic),49.7,2961.4,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
5814,7136-RVDTZ,2014-03-01,2020-01-01,One year,Yes,Electronic check,45.25,3264.45,DSL,No,No,No,No,Yes,Yes,Male,1,No,No,No,1
5815,2971-SGAFL,2019-01-01,,Month-to-month,Yes,Electronic check,78.75,995.35,DSL,Yes,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
5816,1480-IVEVR,2017-03-01,,One year,Yes,Bank transfer (automatic),81.6,2815.25,Fiber optic,No,No,Yes,No,No,No,Male,1,Yes,No,Yes,0
5817,2905-KFQUV,2019-12-01,,Month-to-month,Yes,Credit card (automatic),70.4,154.8,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
5818,4581-SSPWD,2019-10-01,2020-01-01,Month-to-month,Yes,Electronic check,75.8,246.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
5819,3370-HXOPH,2019-11-01,,Month-to-month,No,Electronic check,76.1,257.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
5820,9391-YZEJW,2014-12-01,,One year,Yes,Bank transfer (automatic),94.0,5757.2,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,0
5821,9958-MEKUC,2014-02-01,,Two year,No,Credit card (automatic),103.95,7517.7,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
5822,0281-CNTZX,2014-11-01,,Two year,Yes,Bank transfer (automatic),19.95,1234.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
5823,6927-WTFIV,2018-04-01,2019-12-01,Month-to-month,No,Credit card (automatic),71.3,1389.2,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,1
5824,4118-CEVPF,2017-03-01,,One year,Yes,Bank transfer (automatic),110.8,3836.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,No,No,Yes,0
5825,3398-ZOUAA,2018-01-01,2019-10-01,Month-to-month,Yes,Electronic check,69.1,1474.75,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,1
5826,9114-VEPUF,2014-12-01,,One year,No,Electronic check,96.1,6001.45,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,Yes,No,Yes,0
5827,7876-BEUTG,2018-11-01,,Month-to-month,Yes,Mailed check,48.8,720.1,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,0
5828,2338-BQEZT,2015-07-01,,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,DSL,Yes,No,No,No,No,No,Female,0,No,No,No,0
5829,9873-MNDKV,2019-03-01,,Month-to-month,Yes,Mailed check,44.65,472.25,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
5830,0378-NHQXU,2018-06-01,2019-11-01,Month-to-month,No,Electronic check,88.25,1460.65,Fiber optic,No,No,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,1
5831,8241-JUIQO,2015-01-01,,One year,No,Bank transfer (automatic),19.45,1336.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5832,2194-IIQOF,2014-03-01,,Two year,No,Credit card (automatic),89.3,6388.65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
5833,4512-ZUIYL,2019-10-01,2019-12-01,Month-to-month,No,Bank transfer (automatic),70.0,153.05,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
5834,9631-RXVJM,2017-03-01,,Two year,No,Mailed check,19.25,677.9,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5835,9584-EXCDZ,2018-09-01,,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
5836,7969-AULMZ,2018-03-01,2019-12-01,Month-to-month,Yes,Electronic check,97.35,2119.5,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes,1
5837,5093-FEGLU,2016-03-01,,Two year,No,Bank transfer (automatic),19.65,921.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
5838,2621-UDNLU,2019-11-01,,Month-to-month,No,Mailed check,20.85,72.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
5839,7526-IVLYU,2019-11-01,,Month-to-month,Yes,Mailed check,19.65,68.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
5840,2428-HYUNX,2016-06-01,,Two year,Yes,Credit card (automatic),19.35,847.25,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,0
5841,9214-EKVXR,2020-01-01,,Month-to-month,Yes,Mailed check,44.0,44.0,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
5842,3410-MHHUM,2016-06-01,,One year,No,Electronic check,94.4,4295.35,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
